crn,catalog_id,section,credits,title,meetings,primary_instructor
76664,ENW 0445,05,6.000,Non-Fiction V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76665,ENW 0446,01,6.000,Poetry I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76666,ENW 0446,02,6.000,Poetry II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76667,ENW 0446,03,6.000,Poetry III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76668,ENW 0446,04,6.000,Poetry IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76669,ENW 0446,05,6.000,Poetry V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/17-07/26', 'location': 'ENDRIS '}]",Sonya R.  Huber
76670,ENW 0447,01,9.000,Independent Study: Fiction I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76671,ENW 0447,02,9.000,Independent Study: Fiction II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76672,ENW 0447,03,9.000,Independent Study: Fiction III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76673,ENW 0447,04,9.000,Independent Study: Fiction IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76674,ENW 0447,05,9.000,Independent Study: Fiction V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76675,ENW 0448,01,9.000,Ind Study: Non-Fiction I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76676,ENW 0448,02,9.000,Ind Study: Non-Fiction II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76677,ENW 0448,03,9.000,Ind Study: Non-Fiction III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76678,ENW 0448,04,9.000,Ind Study: Non-Fiction IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76679,ENW 0448,05,9.000,Ind Study: Non-Fiction V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76680,ENW 0449,01,9.000,Independent Study: Poetry I,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76681,ENW 0449,02,9.000,Independent Study: Poetry II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76682,ENW 0449,03,9.000,Independent Study: Poetry III,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76683,ENW 0449,04,9.000,Independent Study: Poetry IV,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76684,ENW 0449,05,9.000,Independent Study: Poetry V,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/27-12/18', 'location': 'BY ARR '}]",Sonya R.  Huber
76068,ENW 0497,01,3.000,Seminar in Rhetoric and Composition Theory and Practice,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'BY ARR '}]",Elizabeth H.  Boquet
76067,ENW 0498,01,3.000,Rhetoric and Composition Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'BY ARR '}]",Elizabeth H.  Boquet
77169,EV 0298,A,2.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Jennifer L.  Klug
75405,EV 0301,A,3.000,Environment Workshop,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",David L.  Downie
75803,FTM 0010,A,3.000,"Introduction to Film, Television, and Media Arts","[{'days': 'R', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'XVR 15'}]",Patrick   Brooks
75802,FTM 0010,C01,3.000,"Introduction to Film, Television, and Media Arts","[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'XVR 15'}]",Patrick   Brooks
75804,FTM 0090,A,1.000,"Production Practicum in Film, Television, and Media Arts","[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Laura   Nash
76323,FTM 0103,A,3.000,World Cinema,"[{'days': 'M', 'times': '0200pm-0500pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",David P.  Lerner
76866,FTM 0105B,A,3.000,American Film: Decades - The Radical 1960s,"[{'days': 'T', 'times': '0500pm-0830pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",Wesley   Davis
76867,FTM 0106A,A,3.000,Film Genres: The Western,"[{'days': 'W', 'times': '0200pm-0455pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",David P.  Lerner
76868,FTM 0107A,A,3.000,TV Genres: Crime Dramas,"[{'days': 'T', 'times': '0200pm-0500pm', 'dates': '09/01-12/07', 'location': 'XVR 5'}]",Kate L.  Fortmueller
76869,FTM 0110A,A,3.000,Special Topics: Interactive Media and Digital Culture,"[{'days': 'R', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",David P.  Lerner
75805,FTM 0120,A,3.000,Beginning Screenwriting for Film and Television,"[{'days': 'T', 'times': '0200pm-0455pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",James J.  Mayzik
75807,FTM 0131,A,3.000,Introduction to Production,"[{'days': 'R', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",James J.  Mayzik
76870,FTM 0132,A,3.000,Web Design,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'XVR 15'}]",Patrick   Brooks
76329,FTM 0205,A,3.000,Survey of Film Music: Hearing the Movies,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'XVR 5'}]",Kate L.  Fortmueller
77128,FTM 0306,A,3.000,"Internship in Film, Television, and Media Arts","[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",James J.  Mayzik
75808,FTM 0310,A,3.000,Senior Capstone Seminar I,"[{'days': 'T', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",James J.  Mayzik
76871,FTM 0310,B,3.000,Senior Capstone Seminar I,"[{'days': 'T', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'XVR 13'}]",Patrick   Brooks
75270,FI 0101,A,3.000,Introduction to Finance,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Walter F.  Hlawitschka
75271,FI 0101,B,3.000,Introduction to Finance,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Walter F.  Hlawitschka
75272,FI 0101,C,3.000,Introduction to Finance,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",James B.  Jenkins
75273,FI 0101,D,3.000,Introduction to Finance,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Michael B  McDonald
75274,FI 0101,E,3.000,Introduction to Finance,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Michael B  McDonald
75298,FI 0101,F,3.000,Introduction to Finance,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Laurie G.  Richardson
75727,FI 0101,G,3.000,Introduction to Finance,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 112'}]",Laurie G.  Richardson
75790,FI 0101,H,3.000,Introduction to Finance,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Robert   Harrity
76851,FI 0101,I,3.000,Introduction to Finance,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 10'}]",Valeria A.  Martinez
77051,FI 0101,J,3.000,Introduction to Finance,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Edward M.  Jankovic
75337,FI 0200,A,3.000,Global Capital Markets,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Rosalind F.  Looby
77049,FI 0200,B,3.000,Global Capital Markets,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Rosalind F.  Looby
75054,FI 0210,A,3.000,Principles of Investment,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Ying   Zhang
75055,FI 0210,B,3.000,Principles of Investment,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 107'}]",Ying   Zhang
76386,FI 0210,C,3.000,Principles of Investment,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Robert James  Parisi
76433,FI 0210,D,3.000,Principles of Investment,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Robert James  Parisi
75056,FI 0215,A,3.000,Financial Management,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Nazli S.  Alan
75132,FI 0215,B,3.000,Financial Management,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Nazli S.  Alan
75302,FI 0215,C,3.000,Financial Management,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Katsiaryna Salavei  Bardos
75385,FI 0240,A,3.000,International Finance,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Valeria A.  Martinez
76852,FI 0240,B,3.000,International Finance,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Valeria A.  Martinez
75256,FI 0315,A,3.000,Futures and Options Markets,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Gregory D.  Koutmos
75791,FI 0315,B,3.000,Futures and Options Markets,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'DSB 111'}]",Gregory D.  Koutmos
76853,FI 0320,A,3.000,Financial Modeling,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",John B.  McDermott
76854,FI 0320,B,3.000,Financial Modeling,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",John B.  McDermott
76393,FI 0325,A,3.000,Real Estate Finance,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Katsiaryna Salavei  Bardos
76394,FI 0325,B,3.000,Real Estate Finance,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 110B'}]",Katsiaryna Salavei  Bardos
77093,FI 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
77111,FI 0393,A,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
75438,FI 0398,A,3.000,Seminar in Finance,"[{'days': 'M', 'times': '0500pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Walter F.  Hlawitschka
75919,FI 0500,01,3.000,Shareholder Value,"[{'days': 'F', 'times': '0630pm-0930pm', 'dates': '09/04-10/16', 'location': 'DSB 114'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '09/12-09/26', 'location': 'DSB 114'}]",Thomas E.  Conine
75920,FI 0500,02,3.000,Shareholder Value,"[{'days': 'F', 'times': '0630pm-0930pm', 'dates': '10/23-10/23', 'location': 'DSB 114'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/24-10/24', 'location': 'DSB 114'}, {'days': '\xa0', 'times': 'TBA', 'dates': '10/25-12/11', 'location': 'ONLINE '}, {'days': 'F', 'times': '0630pm-0930pm', 'dates': '12/11-12/11', 'location': 'DSB 114'}]",Thomas E.  Conine
75921,FI 0530,01,3.000,Corporate Finance,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 108'}]",Nazli S.  Alan
75922,FI 0540,01,3.000,Investment Analysis,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 111'}]",Ying   Zhang
75923,FI 0565,01,3.000,Derivative Securities,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '11/02-12/18', 'location': 'DSB 104'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/14-11/14', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/28-11/28', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '12/12-12/12', 'location': 'DSB 106'}]",Gregory D.  Koutmos
75924,FI 0570,01,3.000,Fixed Income Securities,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '09/01-12/18', 'location': 'DSB 108'}]",Jerry   Waldron
76442,FI 0585C,01,3.000,Seminar: Contemporary Topics in Finance: Trading,"[{'days': 'M', 'times': '0500pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 114'}]",Michael T.  Tucker
77104,FI 0597,01,3.000,Independent Research Seminar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/18', 'location': 'BY ARR '}]",Michael B  McDonald
75078,FE 0001,A,0.000,First Year Experience,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}]",Kamala   Kiem
75104,FE 0001,AA,0.000,First Year Exp: Cornerstone,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 206'}]",Kamala   Kiem
75079,FE 0001,B,0.000,First Year Experience,"[{'days': 'M', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'CMP 313'}]",Kamala   Kiem
75105,FE 0001,BB,0.000,First Year Exp: Leadership,"[{'days': 'M', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'CNS 108'}]",Kamala   Kiem
75080,FE 0001,C,0.000,First Year Experience,"[{'days': 'M', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'CMP 413'}]",Kamala   Kiem
75106,FE 0001,CC,0.000,First Year Experience,"[{'days': 'M', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'MCK 101'}]",Kamala   Kiem
75081,FE 0001,D,0.000,First Year Experience,"[{'days': 'M', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CMP 313'}]",Kamala   Kiem
75107,FE 0001,DD,0.000,First Year Experience,"[{'days': 'M', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'LYL 145'}]",Kamala   Kiem
75082,FE 0001,E,0.000,First Year Exp: Commuters,"[{'days': 'M', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'DSB 2109A'}]",Kamala   Kiem
75108,FE 0001,EE,0.000,First Year Experience,"[{'days': 'M', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}]",Kamala   Kiem
75083,FE 0001,F,0.000,First Year Experience,"[{'days': 'T', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'MCA 206'}]",Kamala   Kiem
75109,FE 0001,FF,0.000,First Year Experience: Magis,"[{'days': 'T', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 206'}]",Kamala   Kiem
75084,FE 0001,G,0.000,First Year Experience ,"[{'days': 'T', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'LYL 2'}]",Kamala   Kiem
75110,FE 0001,GG,0.000,First Year Experience,"[{'days': 'T', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'MCA 107'}]",Kamala   Kiem
75085,FE 0001,H,0.000,First Year Experience,"[{'days': 'T', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Kamala   Kiem
75111,FE 0001,HH,0.000,First Year Experience,"[{'days': 'T', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'BNW 131'}]",Kamala   Kiem
75086,FE 0001,I,0.000,First Year Experience,"[{'days': 'T', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 209'}]",Kamala   Kiem
75112,FE 0001,II,0.000,First Year Experience,"[{'days': 'T', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Kamala   Kiem
75087,FE 0001,J,0.000,First Year Experience: Career,"[{'days': 'T', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Kamala   Kiem
75113,FE 0001,JJ,0.000,First Year Experience,"[{'days': 'T', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'CNS 306'}]",Kamala   Kiem
75088,FE 0001,K,0.000,First Year Experience: Women,"[{'days': 'W', 'times': '1000am-1115am', 'dates': '09/01-12/07', 'location': 'DMH 131'}]",Kamala   Kiem
75114,FE 0001,KK,0.000,First Year Experience: Men,"[{'days': 'W', 'times': '1000am-1115am', 'dates': '09/01-12/07', 'location': 'LYL 2'}]",Kamala   Kiem
75089,FE 0001,L,0.000,First Year Experience: Career,"[{'days': 'M', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",Kamala   Kiem
75115,FE 0001,LL,0.000,First Year Experience: Magis,"[{'days': 'M', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'JGS 25'}]",Kamala   Kiem
75090,FE 0001,M,0.000,First Year Experience,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",Kamala   Kiem
75116,FE 0001,MM,0.000,First Year Experience: Magis,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DMH 347'}]",Kamala   Kiem
75091,FE 0001,N,0.000,First Year Experience: Music,"[{'days': 'W', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'JGS 25'}]",Kamala   Kiem
75117,FE 0001,NN,0.000,First Year Experience,"[{'days': 'W', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'CNS 9'}]",Kamala   Kiem
75092,FE 0001,O,0.000,First Year Experience: Career,"[{'days': 'W', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'MCA 107'}]",Kamala   Kiem
75118,FE 0001,OO,0.000,First Year Exp: Cornerstone,"[{'days': 'W', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",Kamala   Kiem
75093,FE 0001,P,0.000,First Year Experience ,"[{'days': 'W', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 208'}]",Kamala   Kiem
75119,FE 0001,PP,0.000,First Year Experience,"[{'days': 'W', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'MCA 206'}]",Kamala   Kiem
75094,FE 0001,Q,0.000,First Year Experience,"[{'days': 'W', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'CNS 108'}]",Kamala   Kiem
75120,FE 0001,QQ,0.000,First Year Experience ,"[{'days': 'W', 'times': '0300pm-0415pm', 'dates': '09/01-12/07', 'location': 'CNS 103'}]",Kamala   Kiem
75095,FE 0001,R,0.000,First Year Experience,"[{'days': 'R', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'JGS 25'}]",Kamala   Kiem
75121,FE 0001,RR,0.000,First Year Exp: Leadership,"[{'days': 'R', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",Kamala   Kiem
75096,FE 0001,S,0.000,First Year Experience: Sports,"[{'days': 'R', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'CNS 108'}]",Kamala   Kiem
75122,FE 0001,SS,0.000,First Year Experience,"[{'days': 'R', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'CMP 313'}]",Kamala   Kiem
75097,FE 0001,T,0.000,First Year Exp: Social Justice,"[{'days': 'R', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'MCK 101'}]",Kamala   Kiem
75123,FE 0001,TT,0.000,First Year Experience,"[{'days': 'R', 'times': '0100pm-0215pm', 'dates': '09/01-12/07', 'location': 'DMH 131'}]",Kamala   Kiem
75098,FE 0001,U,0.000,First Year Exp: Leadership,"[{'days': 'R', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Kamala   Kiem
76936,FE 0001,UU,0.000,First Year Experience,"[{'days': 'R', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'LYL 145'}]",Kamala   Kiem
75099,FE 0001,V,0.000,First Year Experience,"[{'days': 'F', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 206'}]",Kamala   Kiem
76937,FE 0001,VV,0.000,First Year Experience:Creative,"[{'days': 'F', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'MCA 206'}]",Kamala   Kiem
75100,FE 0001,W,0.000,First Year Experience,"[{'days': 'F', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 104'}]",Kamala   Kiem
76938,FE 0001,WW,0.000,First Year Exp: Leadership,"[{'days': 'F', 'times': '1200pm-0115pm', 'dates': '09/01-12/07', 'location': 'DMH 149'}]",Kamala   Kiem
75101,FE 0001,X,0.000,First Year Experience: Service,"[{'days': 'W', 'times': '0930am-1130am', 'dates': '09/01-12/07', 'location': 'CNS 200'}]",Kamala   Kiem
76939,FE 0001,XX,0.000,First Year Experience,"[{'days': 'W', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",Kamala   Kiem
75102,FE 0001,Y,0.000,First Year Experience: Service,"[{'days': 'W', 'times': '0330pm-0530pm', 'dates': '09/01-12/07', 'location': 'CNS 200'}]",Kamala   Kiem
76940,FE 0001,YY,0.000,First Year Exp: Service/JUHAN,"[{'days': 'W', 'times': '0100pm-0300pm', 'dates': '09/01-12/07', 'location': 'CNS 200'}]",Kamala   Kiem
75352,FR 0110,A,3.000,Elementary French I,"[{'days': 'TWF', 'times': '0800am-0850am', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",Zoe   Erotopoulos
75353,FR 0110,B,3.000,Elementary French I,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'CNS 303'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",Zoe   Erotopoulos
75428,FR 0110,C,3.000,Elementary French I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'MCA 204'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'MCA 204'}]",Marie-Dominique   Boyce
